MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,City,State,Location,Missing,Link
109996,,Peopling of the Americas,,Poverty Point World Heritage Site,,the State of Louisiana.,32.63586,-91.40364,6859 Hwy. 577,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles north of Louisiana Route 134. ",,http://www.hmdb.org/m.asp?m=109996
110001,,Before Poverty Point,,Poverty Point World Heritage Site,,the State of Louisiana.,32.63586,-91.40361,6859 Hwy. 577,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles north of Louisiana Route 134. ",,http://www.hmdb.org/m.asp?m=110001
110003,,This is Poverty Point,,Poverty Point World Heritage Site,,the State of Louisiana.,32.63586,-91.4036,6859 Hwy. 577,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles north of Highway 134. ",,http://www.hmdb.org/m.asp?m=110003
110030,,The Poverty Point Landscape,,Poverty Point World Heritage Site,,the State of Louisiana.,32.63586,-91.40359,6859 Hwy. 577,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles north of Louisiana Route 134. ",,http://www.hmdb.org/m.asp?m=110030
110033,,The Natural and Cultural Environment,,Poverty Point World Heritage Site,,the State of Louisiana.,32.63587,-91.40361,6859 Hwy. 577,Pioneer,West Carroll Parish,Louisiana,"Marker is on Louisiana Route 577, 1.2 miles north of Highway 134. ",,http://www.hmdb.org/m.asp?m=110033
110034,,Poverty Point Artifacts,,Poverty Point World Heritage Site,,the State of Louisiana.,32.63587,-91.40363,,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles north of Louisiana Route 134. ",,http://www.hmdb.org/m.asp?m=110034
110035,,After Poverty Point,,Poverty Point World Heritage Site,,the State of Louisiana.,32.63586,-91.40365,6859 Hwy. 577,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles north of Louisiana Route 134. ",,http://www.hmdb.org/m.asp?m=110035
110112,,British West Florida,,,2012,"Society of Colonial Wars in Louisiana, Central Society of Colonial Wars",30.77548,-91.38635,4785 Prosperity Street,St. Francisville,West Feliciana Parish,Louisiana,"Marker is on Ferdinand Street (State Highway 1263) near Prosperity Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=110112
110172,,Poverty Point World Heritage Site,,,,,32.63585,-91.40364,6859 LA-577,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles north of Louisiana Route 134. ",,http://www.hmdb.org/m.asp?m=110172
110174,,"""Ben and the Boys""",1856   Ben V. Lily   1936,,,,32.77682,-91.79556,405 Davenport Avenue,Mer Rouge,Morehouse Parish,Louisiana,"Marker is on Davenport Avenue (U.S. 165) east of South 22nd Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=110174
110227,,Our Caboose,History of ICG 199328,,,Town of St. Francisville,30.77339,-91.39101,1144 Ferdinand Street,St. Francisville,West Feliciana Parish,Louisiana,"Marker is on Ferdinand Street (State Highway 1263) west of Tunica Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=110227
110264,,At This Very Site,,,,the Museums of Cassidy Park,30.783,-89.86761,,Bogalusa,Washington Parish,Louisiana,"Marker is on Willis Avenue west of Cumberland Street (State Road 50), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=110264
110277,,Old Choctaw Trail,&#8596;,,1957,The Louisiana Department of Commerce and Industry,30.85713,-90.04045,,Franklinton,Washington Parish,Louisiana,"Marker is at the intersection of State Highway 10 and Choctaw Road (Parish Road 15), on the right when traveling west on State Highway 10. <font color=red> Reported missing.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=110277
110278,,John Bickham,Founder of Franklinton,,2012,,30.84465,-90.15521,908 Washington Street,Franklinton,Washington Parish,Louisiana,Marker is at the intersection of Washington Street (State Highway 10) and Cleveland Street on Washington Street. ,,http://www.hmdb.org/m.asp?m=110278
110279,,To The Sacred Memory,,,,,30.84429,-90.1548,,Franklinton,Washington Parish,Louisiana,"Marker is at the intersection of Pearl Street and Cleveland Street, on the left when traveling east on Pearl Street. ",,http://www.hmdb.org/m.asp?m=110279
110286,,The Historic West Feliciana Railroad,,,,,30.77348,-91.39126,,St. Francisville,West Feliciana Parish,Louisiana,"Marker is on Ferdinand Street (Road 1263) west of Tunica Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=110286
110431,,Presentation Academy,,,1972,The Louisiana Tourist Development Commission,31.10587,-92.06299,6860 LA-1,Mansura,Avoyelles Parish,Louisiana,"Marker is on Tunica Drive East (State Highway 1/107) south of Airport Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=110431
110432,,Mount Olivet Chapel,,,1971,Pineville Jaycees,31.31775,-92.43905,335 Main Street,Pineville,Rapides Parish,Louisiana,"Marker can be reached from Main Street (Business U.S. 165) south of Ball Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=110432
110433,,Courthouse,1903,,1976,American Revolution Bicentennial,30.77544,-91.38649,,St. Francisville,West Feliciana Parish,Louisiana,"Marker is on Ferdinand Street (State Highway 1263) east of Royal Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=110433
110560,,Republic of West Florida,Bicentennial,1810-2010,2010,,30.84292,-90.69832,8140 Highway 10,Greensburg,St. Helena Parish,Louisiana,"Marker is on Zachary Taylor Parkway (State Highway 10) near Fred Hurst Lane, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=110560
110587,,Alexandria National Cemetery,,,,Johnson Brown Post 1736 V.F.W.,31.32151,-92.43301,209 East Shamrock Street,Pineville,Rapides Parish,Louisiana,"Marker is on East Shamrock Street (State Road 1250) west of Sanders Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=110587
110590,,Mount Olivet Cemetery and Chapel,,,,Episcopal Diocese of Western Louisiana,31.31766,-92.43885,335 Main Street,Pineville,Rapides Parish,Louisiana,"Marker is on Main Street (Business U.S. 165) south of Ball Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=110590
110596,,City of Pineville,,,1988,Central Cities Development Corporation,31.32227,-92.43453,731 Main Street,Pineville,Rapides Parish,Louisiana,Marker is at the intersection of Main Street (Business U.S. 165) and Shamrock Street (State Road 1250) on Main Street. ,,http://www.hmdb.org/m.asp?m=110596
110602,,Effie,,,,Ward One Community Foundation,31.22655,-92.16606,,Effie,Avoyelles Parish,Louisiana,"Marker is at the intersection of Highway 107 and Effie Highway (State Highway 115), on the left when traveling south on Highway 107. ",,http://www.hmdb.org/m.asp?m=110602
110610,,Vick,,,,Ward One Community Foundation,31.22649,-92.16607,,Effie,Avoyelles Parish,Louisiana,"Marker is at the intersection of State Highway 107 and Effie Highway (State Highway 115), on the left when traveling south on State Highway 107. ",,http://www.hmdb.org/m.asp?m=110610
110627,,Centerpoint,,,,Ward One Community Foundation,31.22655,-92.16613,,Effie,Avoyelles Parish,Louisiana,"Marker is at the intersection of Highway 107 and Effie Highway (State Highway 115), on the left when traveling south on Highway 107. ",,http://www.hmdb.org/m.asp?m=110627
110635,,Louisiana College,,,1988,Central Cities Development Corporation,31.32549,-92.42685,,Pineville,Rapides Parish,Louisiana,"Marker is on Allen Drive south of College Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=110635
110649,,Alexandria Hall,Louisiana College,,,,31.32541,-92.42679,,Pineville,Rapides Parish,Louisiana,"Marker is on Allen Drive south of College Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=110649
110657,,Senator Dayton C. McCann,,,,Ward One Community Foundation,31.22643,-92.166,,Effie,Avoyelles Parish,Louisiana,"Marker is at the intersection of Highway 107 and Effie Highway (State Highway 115), on the left when traveling south on Highway 107. ",,http://www.hmdb.org/m.asp?m=110657
110715,,False River,Pointe Coupée Parish Museum,Atchafalaya Water Heritage Trail,,State of Louisiana and National Park Service.,30.63419,-91.48723,8348 False River Road,New Roads,Pointe Coupee Parish,Louisiana,"Marker is on False River Road (State Highway 1) 0.4 miles north of Parlange Lane (State Highway 78), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=110715
110752,,First Baptist Church,,,,,31.32471,-92.43227,901 Main Street,Pineville,Rapides Parish,Louisiana,"Marker is on Main Street (Business U.S. 165) north of Reagan Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=110752
110805,,This Stone Was A Part Of The 1st LA. Seminary,,,1926,Colonial Dames of Alexandria,31.35831,-92.4365,2500 Shreveport Highway,Pineville,Rapides Parish,Louisiana,"Marker can be reached from Shreveport Highway (U.S. 71) 0.3 miles north of Executive Court, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=110805
110934,,State Champions 1985,,,,Ward One Community Foundation,31.22703,-92.16633,,Effie,Avoyelles Parish,Louisiana,"Marker is at the intersection of State Highway 107 and Effie Highway (State Highway 107), on the left when traveling south on State Highway 107. ",,http://www.hmdb.org/m.asp?m=110934
110935,,1101 Main Street,,,,City of Pineville,31.32647,-92.43057,,Pineville,Rapides Parish,Louisiana,"Marker is on Main Street (Business U.S. 165) near Hill Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=110935
110942,,State Seminary of Learning and Military Academy,,,1964,The Department of Commerce and Industry,31.35774,-92.43631,2500 Shreveport Highway,Pineville,Rapides Parish,Louisiana,"Marker is on Shreveport Highway (U.S. 71) south of Rigolette Road (State Road 1203), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=110942
110951,,Fallen Federal Firefighters/ Oklahoma City Bombing Victims Memorial Grove,,,1995,,31.35713,-92.43521,2500 Shreveport Highway,Pineville,Rapides Parish,Louisiana,"Marker is on Shreveport Highway (U.S. 71) south of Rigolette Road (State Highway 1203), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=110951
110957,,Libuse Czech Colony,,,,"Louisiana Czech Heritage Association, Inc.",31.35203,-92.33393,,Libuse,Rapides Parish,Louisiana,"Marker is on Industrial/Ceter Road, 0.3 miles south of State Highway 28, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=110957
111061,,Early Leadership,Old LSU Site,Louisiana State Seminary & Military Academy,,,31.35844,-92.43709,2500 Shreveport Highway,Pineville,Rapides Parish,Louisiana,"Marker can be reached from Shreveport Highway (U.S. 71) south of Rigolette Road (State Road 1203), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=111061
111072,,900 Block of Main Street,,,,City Of Pineville,31.32488,-92.43212,901 Main Street,Pineville,Rapides Parish,Louisiana,"Marker is on Main Street (Business U.S. 165) south of Camille Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=111072
111150,,In Honor and Memory of Louisiana College Students,,,1991,Student Government Association and Friends of L.C.,31.326,-92.4272,,Pineville,Rapides Parish,Louisiana,"Memorial is on Allen Drive near College Boulevard, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=111150
111163,,The Seminary Building,Old LSU Site,Louisiana State Seminary of Learning & Military Academy,,,31.35831,-92.43665,2500 Shreveport Highway,Pineville,Rapides Parish,Louisiana,"Marker can be reached from Shreveport Highway (U.S. 71) south of Rigolette Road (State Road 1203), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=111163
111169,,Campus Life,Old LSU Site,Louisiana State Seminary of Learning & Military Academy,,,31.35824,-92.43626,2500 Shreveport Highway,Pineville,Rapides Parish,Louisiana,"Marker is on Shreveport Highway (U.S. 71) south of Rigolette Road (State Road 1203), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=111169
111247,,Bayou Plaquemine,Plaquemine Lock State Historic Site,Atchafalaya Water Heritage Trail,,State of Louisiana and National Park Service,30.29246,-91.23457,57730 Main Street,Plaquemine,Iberville Parish,Louisiana,"Marker can be reached from Main Street west of Church Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=111247
111250,,Bayou Lafourche,Mississippi River Junction,Atchafalaya Water Heritage Trail,,State of Louisiana and National Park Service.,30.1079,-90.99078,,Donaldsonville,Ascension Parish,Louisiana,"Marker is at the intersection of Mississippi Street (State Highway 18) and Iberville Street, on the left when traveling north on Mississippi Street. ",,http://www.hmdb.org/m.asp?m=111250
111259,,Gulf Intracoastal Waterway,Jack Miller Landing,Atchafalaya Water Heritage Trail,,State of Louisiana and National Park Service.,30.2189,-91.31766,65390 Belleview Drive,Bayou Sorrel,Iberville Parish,Louisiana,Marker is at the intersection of Belleview Drive (State Highway 75) and Bayou Road (State Highway 3066) on Belleview Drive. ,,http://www.hmdb.org/m.asp?m=111259
111270,,Baton Rouge Lakes,City Park Lakes,Atchafalaya Water Heritage Trail,,State of Louisiana and National Park Service.,30.42121,-91.16744,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is on May Street east of Dalrymple Drive, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=111270
111443,,Bayou Plaquemine,Bayou Road,Atchafalaya Water Heritage Trail,,State of Louisiana and National Park Service,30.2716,-91.25988,,Plaquemine,Iberville Parish,Louisiana,"Marker is on Bayou Road (State Road 3066) south of Enterprise Boulevard, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=111443
111560,,A Brief History of the Seminary and the Original Campus,Old LSU Site,Louisiana State Seminary of Learning and Military Academy,,,31.3579,-92.43656,2500 Shreveport Highway,Pineville,Rapides Parish,Louisiana,"Marker is on Shreveport Highway (U.S. 71) south of Rigolette Road (State Road 1203), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=111560
111561,,835 Main Street,,,,City of Pineville,31.32342,-92.43347,835 Main Street,Pineville,Rapides Parish,Louisiana,"Marker is on Main Street (Business State Highway 165) west of Reagan Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=111561
111579,,"Administration Building, U.S. Public Health Service Hospital, Carville",,,,,30.19569,-91.12588,5445 Point Clair Road,Carville,Iberville Parish,Louisiana,"Marker can be reached from Point Clair Road (State Highway 141) 1 mile north of Martin Luther King Parkway (State Highway 75), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=111579
111580,,La Maison Française & The Honors House,,,,Louisiana State University,30.41147,-91.17598,,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker is at the intersection of Highland Road and South Campus Drive, on the right when traveling east on Highland Road. ",,http://www.hmdb.org/m.asp?m=111580
111589,,Comite River,Blackwater Conservation Area,Atchafalaya Water Heritage Trail,,State of Louisiana and National Park Service.,30.53455,-91.08775,9385 Blackwater Road,Central,East Baton Rouge Parish,Louisiana,"Marker can be reached from Blackwater Road (State Road 410) north of Hooper Road (Highway 408), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=111589
111591,,Columbia Street,,,2013,City of Covington,30.47513,-90.09428,205 North Columbia Street,Covington,St. Tammany Parish,Louisiana,"Marker is at the intersection of Columbia Street and Walker Alley, on the right when traveling south on Columbia Street. ",,http://www.hmdb.org/m.asp?m=111591
